line_number,speaker,text,act,scene,scene_id,act_scene,neg,neu,pos,compound,vader_label,rolling_compound,rolling_intensity,rolling_volatility,speech_id,weighted_compound,rolling_weighted,is_pos,is_neg,roll_pos_minus_neg,diff_vs_play_w21,diff_vs_play_w11,rolling_within_speech
131,Banquo,"How far is ’t called to Forres?—What are these,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.04591666666666667,0.09183333333333334,0.15905999916174193,0,0.0,-0.012650041666666669,0,0,-0.16666666666666666,-0.09704047619047622,-0.10420757575757575,0.0
132,Banquo,"So withered, and so wild in their attire,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03935714285714286,0.068875,0.13775,0,0.0,-0.01084289285714286,0,0,-0.14285714285714285,-0.10440476190476194,-0.09764805194805196,0.0
133,Banquo,That look not like th’ inhabitants o’ th’ Earth,1,3,3,"Act 1, Scene 3",0.209,0.791,0.0,-0.2755,neg,-0.0344375,0.0551,0.12320734556023843,0,-0.07590025000000002,-0.009487531250000002,0,1,-0.125,-0.11340892857142859,-0.0927284090909091,-0.09183333333333334
134,Banquo,And yet are on ’t?—Live you? Or are you aught,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.06596666666666667,0.0551,0.12320734556023843,0,0.0,-0.01968349888888889,0,0,-0.2222222222222222,-0.15213333333333337,-0.09533030303030304,-0.09183333333333334
135,Banquo,That man may question? You seem to understand,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.05937,0.0551,0.12320734556023843,0,0.0,-0.017715149000000003,0,0,-0.2,-0.10611761904761907,-0.039433636363636365,-0.09183333333333334
136,Banquo,me,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.060990909090909096,0.0,0.0,0,0.0,-0.016646484545454546,0,0,-0.2727272727272727,-0.1228909090909091,-0.007018181818181819,0.0
137,Banquo,By each at once her choppy finger laying,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.032063636363636364,0.06364,0.1423033660880866,0,0.0,-0.007441826363636366,0,0,-0.1818181818181818,-0.11581125541125543,-0.004672727272727273,0.0
138,Banquo,"Upon her skinny lips. You should be women,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.009645454545454542,0.06364,0.1423033660880866,0,0.0,0.011694304545454542,0,0,-0.09090909090909088,-0.09594978354978356,0.010454545454545452,0.0
139,Banquo,And yet your beards forbid me to interpret,1,3,3,"Act 1, Scene 3",0.247,0.753,0.0,-0.3182,neg,0.07640000000000001,0.07908,0.13778864975026062,0,-0.10125123999999999,0.03773045818181818,0,1,0.09090909090909088,-0.0695809523809524,0.038427272727272734,-0.10606666666666666
140,Banquo,That you are so.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1535,0.14272,0.22763476887329842,0,0.0,0.10311896818181818,0,0,0.18181818181818182,-0.0004476190476190578,0.12254545454545454,-0.10606666666666666
145,Banquo,"Good sir, why do you start and seem to fear",1,3,3,"Act 1, Scene 3",0.227,0.567,0.206,-0.0772,neg,0.2180090909090909,0.23447999999999997,0.3121842596928936,1,-0.005959840000000001,0.1488946190909091,0,1,0.2727272727272727,0.05376623376623374,-0.09582727272727273,-0.0772
146,Banquo,"Things that do sound so fair?—I’ th’ name of truth,",1,3,3,"Act 1, Scene 3",0.0,0.796,0.204,0.3182,pos,0.2180090909090909,0.2626,0.25482109802761627,1,0.10125123999999999,0.1488946190909091,1,0,0.2727272727272727,0.04657099567099565,-0.09582727272727273,0.1205
147,Banquo,"Are you fantastical, or that indeed",1,3,3,"Act 1, Scene 3",0.0,0.625,0.375,0.4588,pos,0.2180090909090909,0.43221999999999994,0.33245698669151175,1,0.21049743999999998,0.1488946190909091,1,0,0.2727272727272727,0.039375757575757536,-0.09582727272727273,0.23326666666666665
148,Banquo,Which outwardly you show? My noble partner,1,3,3,"Act 1, Scene 3",0.0,0.667,0.333,0.4588,pos,0.2180090909090909,0.5587,0.21466452897486352,1,0.21049743999999998,0.1488946190909091,1,0,0.2727272727272727,0.032180519480519476,-0.06924545454545453,0.4119333333333333
149,Banquo,You greet with present grace and great prediction,1,3,3,"Act 1, Scene 3",0.0,0.352,0.648,0.8481,pos,0.21993636363636362,0.49505999999999994,0.32341097383978795,1,0.7192736099999999,0.15008027727272727,1,0,0.2727272727272727,0.016907792207792177,-0.01373636363636363,0.5885666666666666
150,Banquo,"Of noble having and of royal hope,",1,3,3,"Act 1, Scene 3",0.0,0.459,0.541,0.7096,pos,0.27558181818181815,0.40329999999999994,0.3937158747117012,1,0.50353216,0.18414086000000002,1,0,0.3636363636363636,0.0551246753246753,0.0,0.6721666666666666
151,Banquo,That he seems rapt withal. To me you speak not.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.2826,0.31154,0.42939489750112303,1,0.0,0.18468266363636365,0,0,0.4545454545454545,0.062142857142857166,-0.013736363636363602,0.5192333333333333
152,Banquo,If you can look into the seeds of time,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.25367272727272727,0.20132,0.3733943652493968,1,0.0,0.17547800545454545,0,0,0.36363636363636365,0.02277272727272725,-0.02747272727272726,0.23653333333333335
153,Banquo,"And say which grain will grow and which will not,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.21196363636363635,0.18182,0.332797914656928,1,0.0,0.15634187454545453,0,0,0.2727272727272727,-0.012207792207792223,-0.04120909090909086,0.0
154,Banquo,"Speak, then, to me, who neither beg nor fear",1,3,3,"Act 1, Scene 3",0.216,0.784,0.0,-0.297,neg,0.13371818181818182,0.18182,0.332797914656928,1,-0.088209,0.12252177909090908,0,1,0.09090909090909088,-0.06137705627705625,-0.11058181818181817,-0.09899999999999999
155,Banquo,Your favors nor your hate.,1,3,3,"Act 1, Scene 3",0.0,0.375,0.625,0.6121,pos,0.00731818181818182,0.18182,0.332797914656928,1,0.37466640999999995,0.03039787909090909,1,0,-0.09090909090909088,-0.15203896103896106,-0.16422727272727275,0.10503333333333333
173,Banquo,"The earth hath bubbles, as the water has,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.05719090909090909,0.18182,0.332797914656928,2,0.0,-0.01537777181818182,0,0,-0.1818181818181818,0.009213852813852792,-0.006063636363636361,0.0
174,Banquo,And these are of them. Whither are they vanished?,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.05719090909090909,0.2028,0.36309544612952654,2,0.0,-0.01537777181818182,0,0,-0.1818181818181818,-0.010133766233766252,0.022918181818181817,0.0
177,Banquo,Were such things here as we do speak about?,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.0919,0.18883999999999998,0.2633012400274634,3,0.0,-0.028629702727272725,0,0,-0.2727272727272727,-0.12413333333333335,-0.040772727272727266,0.0
178,Banquo,Or have we eaten on the insane root,1,3,3,"Act 1, Scene 3",0.278,0.722,0.0,-0.4019,neg,-0.048563636363636364,0.18883999999999998,0.2633012400274634,3,-0.16152360999999998,-0.00797125818181818,0,1,-0.18181818181818182,-0.058096969696969716,0.03727272727272728,-0.20095
179,Banquo,That takes the reason prisoner?,1,3,3,"Act 1, Scene 3",0.467,0.533,0.0,-0.5423,neg,-0.02156363636363636,0.18883999999999998,0.2633012400274634,3,-0.29408929,4.7741818181819146e-05,0,1,-0.09090909090909088,-0.041739826839826855,0.013600000000000008,-0.3147333333333333
181,Banquo,You shall be king.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.10411818181818182,0.2652,0.24986443324330876,4,0.0,-0.04197793181818181,0,0,-0.2727272727272727,-0.13385151515151517,-0.08623636363636364,0.0
183,Banquo,To th’ selfsame tune and words.—Who’s here?,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.09709999999999998,0.28016,0.3959387793586275,5,0.0,-0.041436128181818174,0,0,-0.18181818181818182,-0.08985238095238095,-0.12989090909090906,0.0
204,Banquo,"What, can the devil speak true?",1,3,3,"Act 1, Scene 3",0.393,0.357,0.25,-0.3818,neg,-0.0787090909090909,0.17170000000000002,0.3046362289682564,6,-0.14577123999999997,-0.03771564727272726,0,1,-0.09090909090909094,-0.18363290043290043,-0.13998181818181815,-0.3818
223,Banquo,"That, trusted home,",1,3,3,"Act 1, Scene 3",0.0,0.392,0.608,0.4767,pos,-0.03867272727272726,0.23090000000000002,0.3363561683691856,7,0.22724289,-0.02008363272727272,1,0,0.0,-0.16649653679653675,-0.058227272727272725,0.4767
224,Banquo,"Might yet enkindle you unto the crown,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.002136363636363628,0.24634,0.34041141578977624,7,0.0,-0.005399668181818173,0,0,0.09090909090909094,-0.12996017316017316,-0.06000909090909091,0.23835
225,Banquo,Besides the Thane of Cawdor. But ’tis strange.,1,3,3,"Act 1, Scene 3",0.239,0.761,0.0,-0.296,neg,0.07609090909090911,0.21044000000000002,0.2825717661055328,7,-0.08761599999999999,0.03054038000000001,0,1,0.2727272727272727,-0.03099004329004329,-0.04172727272727271,0.06023333333333334
226,Banquo,"And oftentimes, to win us to our harm,",1,3,3,"Act 1, Scene 3",0.263,0.451,0.286,0.0772,pos,0.07609090909090911,0.20318,0.27042330151079796,7,0.005959840000000001,0.03054038000000001,1,0,0.2727272727272727,-0.06863766233766234,-0.08004545454545452,-0.07293333333333334
227,Banquo,"The instruments of darkness tell us truths,",1,3,3,"Act 1, Scene 3",0.204,0.51,0.286,0.2023,pos,0.12250909090909091,0.20318,0.27042330151079796,7,0.04092529,0.054241503636363646,1,0,0.3636363636363636,-0.03737186147186149,-0.08561818181818177,-0.005499999999999987
228,Banquo,"Win us with honest trifles, to betray ’s",1,3,3,"Act 1, Scene 3",0.258,0.307,0.436,0.4404,pos,0.1733909090909091,0.20762,0.17787510224874062,7,0.19395216,0.07037056272727273,1,0,0.5454545454545454,0.030462337662337635,-0.060554545454545444,0.23996666666666666
229,Banquo,In deepest consequence.—,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.13005454545454545,0.19218,0.19459119198977104,7,0.0,0.04971211818181819,0,0,0.4545454545454545,-0.007121645021645029,-0.060554545454545444,0.21423333333333336
230,Banquo,"Cousins, a word, I pray you.",1,3,3,"Act 1, Scene 3",0.0,0.685,0.315,0.3182,pos,0.1700909090909091,0.25384,0.2417343748828452,7,0.10125123999999999,0.06734413272727274,1,0,0.5454545454545454,-0.013661471861471874,0.0190818181818182,0.25286666666666663
247,Banquo,Look how our partner’s rapt.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.23340909090909093,0.20134000000000002,0.21847370093446014,8,0.0,0.08989106454545455,0,0,0.7272727272727273,0.15816623376623376,0.16904545454545455,0.0
251,Banquo,"New honors come upon him,",1,3,3,"Act 1, Scene 3",0.0,0.548,0.452,0.5106,pos,0.22639090909090911,0.20134000000000002,0.21847370093446014,9,0.26071236000000003,0.08934926090909091,1,0,0.6363636363636364,0.19545281385281385,0.08205454545454546,0.5106
252,Banquo,"Like our strange garments, cleave not to their mold",1,3,3,"Act 1, Scene 3",0.159,0.619,0.221,0.1779,pos,0.20800000000000002,0.22578,0.24053580190898805,9,0.03164841,0.08562878000000002,1,0,0.5454545454545454,0.15699047619047618,0.0636636363636364,0.34425000000000006
253,Banquo,But with the aid of use.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.16796363636363634,0.30588000000000004,0.21148304187333777,9,0.0,0.06799676545454546,0,0,0.45454545454545453,0.09325887445887442,0.03064545454545456,0.22950000000000004
256,Banquo,"Worthy Macbeth, we stay upon your leisure.",1,3,3,"Act 1, Scene 3",0.0,0.674,0.326,0.4404,pos,0.16796363636363634,0.20376000000000002,0.21119311778559433,10,0.19395216,0.06799676545454546,1,0,0.45454545454545453,0.015096969696969637,0.07235454545454545,0.4404
265,Banquo,Very gladly.,1,3,3,"Act 1, Scene 3",0.0,0.271,0.729,0.4005,pos,0.19352727272727274,0.16818,0.23072161147148726,11,0.16040025000000002,0.0914539581818182,1,0,0.45454545454545453,0.1216939393939394,0.03900909090909094,0.4005
303,Banquo,"There, if I grow,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.1666181818181818,0.16818,0.23072161147148726,12,0.0,0.0834888672727273,0,0,0.36363636363636365,0.03808008658008652,0.13380909090909088,0.0
304,Banquo,The harvest is your own.,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.1202,0.0801,0.17910904499773295,12,0.0,0.05978774363636364,0,0,0.2727272727272727,-0.008338095238095283,0.08739090909090909,0.0
421,Banquo,"This guest of summer,",1,6,6,"Act 1, Scene 6",0.0,1.0,0.0,0.0,neu,0.10402727272727273,0.11988000000000001,0.2680598291426746,13,0.0,0.05691061545454546,0,0,0.1818181818181818,-0.05208701298701303,-0.04935454545454547,0.0
422,Banquo,"The temple-haunting martlet, does approve,",1,6,6,"Act 1, Scene 6",0.0,1.0,0.0,0.0,neu,0.06291818181818183,0.17908,0.3272942284856241,13,0.0,0.03832108454545456,0,0,0.09090909090909088,-0.10018658008658012,-0.06099090909090908,0.0
423,Banquo,"By his loved mansionry, that the heaven’s breath",1,6,6,"Act 1, Scene 6",0.0,0.642,0.358,0.5994,pos,0.02288181818181819,0.17908,0.3272942284856241,13,0.3592803600000001,0.02068907000000001,1,0,0.0,-0.13175151515151518,-0.10571818181818182,0.1998
424,Banquo,"Smells wooingly here. No jutty, frieze,",1,6,6,"Act 1, Scene 6",0.306,0.694,0.0,-0.296,neg,-0.00883636363636363,0.17908,0.3272942284856241,13,-0.08761599999999999,0.006349280000000009,0,1,0.0,-0.16101255411255416,-0.09570909090909091,0.10113333333333335
425,Banquo,"Buttress, nor coign of vantage, but this bird",1,6,6,"Act 1, Scene 6",0.0,1.0,0.0,0.0,neu,-0.00883636363636363,0.26952,0.40216691559599965,13,0.0,0.006349280000000009,0,0,0.0,-0.16101255411255416,-0.09675454545454545,0.10113333333333335
426,Banquo,Hath made his pendant bed and procreant cradle.,1,6,6,"Act 1, Scene 6",0.0,1.0,0.0,0.0,neu,-0.00883636363636363,0.14964,0.212214627205572,13,0.0,0.006349280000000009,0,0,0.0,-0.14283160173160178,-0.08955454545454546,-0.09866666666666667
427,Banquo,"Where they most breed and haunt, I have",1,6,6,"Act 1, Scene 6",0.297,0.703,0.0,-0.4522,neg,-0.00883636363636363,0.10076,0.20919567873165998,13,-0.20448484,0.006349280000000009,0,1,0.0,-0.1279554112554113,-0.15970909090909094,-0.15073333333333333
428,Banquo,"observed,",1,6,6,"Act 1, Scene 6",0.0,1.0,0.0,0.0,neu,0.03758181818181819,0.10076,0.20919567873165998,13,0.0,0.030050403636363646,0,0,0.09090909090909088,-0.10830865800865805,-0.09711818181818183,-0.15073333333333333
429,Banquo,The air is delicate.,1,6,6,"Act 1, Scene 6",0.0,0.714,0.286,0.0516,pos,-0.016909090909090905,0.10076,0.20919567873165998,13,0.00266256,-0.002611447272727269,1,0,0.0,-0.1384852813852814,-0.09242727272727273,-0.13353333333333334
553,Banquo,"How goes the night, boy?",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.0029818181818181853,0.01032,0.023076221527795798,14,0.0,0.004811840000000002,0,0,0.0,0.03184848484848484,-0.003418181818181796,0.0
555,Banquo,And she goes down at twelve.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.0029818181818181853,0.11244000000000001,0.22369686631689753,15,0.0,0.004811840000000002,0,0,0.0,0.03184848484848484,-0.047399999999999984,0.0
557,Banquo,"Hold, take my sword.",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.0029818181818181853,0.10212000000000002,0.22834726186227836,16,0.0,0.004811840000000002,0,0,0.0,0.008329437229437218,-0.0364181818181818,0.0
558,Banquo,There’s husbandry in heaven;,2,1,8,"Act 2, Scene 1",0.0,0.476,0.524,0.5106,pos,0.0440909090909091,0.11756000000000003,0.23932461636864671,16,0.26071236000000003,0.02340137090909091,1,0,0.09090909090909091,-0.00633766233766235,0.004690909090909114,0.2553
559,Banquo,Their candles are all out. Take thee that too.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.0440909090909091,0.11756000000000003,0.23932461636864671,16,0.0,0.02340137090909091,0,0,0.09090909090909091,-0.03609480519480521,0.004690909090909114,0.17020000000000002
560,Banquo,"A heavy summons lies like lead upon me,",2,1,8,"Act 2, Scene 1",0.248,0.531,0.221,-0.0772,neg,0.039400000000000004,0.11756000000000003,0.23932461636864671,16,-0.005959840000000001,0.023159320000000004,0,1,0.0,-0.08934761904761905,2.0816681711721685e-17,0.1444666666666667
561,Banquo,"And yet I would not sleep. Merciful powers,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.039400000000000004,0.01544,0.034524889572595384,16,0.0,0.023159320000000004,0,0,0.0,-0.1366047619047619,-0.04489999999999998,-0.025733333333333334
562,Banquo,Restrain in me the cursèd thoughts that nature,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.09139090909090909,0.01544,0.034524889572595384,16,0.0,0.0528929209090909,0,0,0.09090909090909091,-0.058790043290043295,0.007090909090909106,-0.025733333333333334
563,Banquo,Gives way to in repose.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1482,0.0,0.0,16,0.0,0.08839292181818181,0,0,0.1818181818181818,-0.001980952380952389,0.011909090909090925,0.0
564,Banquo,Give me my sword.—Who’s,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.14349090909090909,0.0,0.0,16,0.0,0.08382792909090908,0,0,0.1818181818181818,0.009500432900432898,-0.0031909090909090776,0.0
565,Banquo,there?,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.19539090909090906,0.11438,0.25576145526642574,16,0.0,0.11345763909090908,0,0,0.2727272727272727,0.03708614718614714,0.0069999999999999785,0.0
567,Banquo,"What, sir, not yet at rest? The King’s abed.",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.20240909090909087,0.23936000000000002,0.3282923894944869,17,0.0,0.11399944272727272,0,0,0.36363636363636365,0.031094805194805147,-0.04490000000000002,0.0
568,Banquo,"He hath been in unusual pleasure, and",2,1,8,"Act 2, Scene 1",0.0,0.619,0.381,0.5719,pos,0.22724545454545453,0.33111999999999997,0.30816585956267106,17,0.32706960999999996,0.12078473727272727,1,0,0.45454545454545453,0.04077878787878783,-0.020063636363636367,0.28595
569,Banquo,Sent forth great largess to your offices.,2,1,8,"Act 2, Scene 1",0.0,0.594,0.406,0.6249,pos,0.22724545454545453,0.4452999999999999,0.2561900759202041,17,0.39050001,0.12078473727272727,1,0,0.45454545454545453,0.06509307359307354,0.010845454545454547,0.39893333333333336
570,Banquo,"This diamond he greets your wife withal,",2,1,8,"Act 2, Scene 1",0.0,0.556,0.444,0.4588,pos,0.2561727272727273,0.4452999999999999,0.2561900759202041,17,0.21049743999999998,0.12998939545454544,1,0,0.5454545454545454,0.09402034632034628,-0.0066454545454545655,0.5518666666666666
571,Banquo,"By the name of most kind hostess, and shut up",2,1,8,"Act 2, Scene 1",0.0,0.709,0.291,0.5709,pos,0.2561727272727273,0.38556,0.2541062435281745,17,0.32592680999999996,0.12998939545454544,1,0,0.5454545454545454,0.09034415584415581,-0.031481818181818166,0.5515333333333333
572,Banquo,In measureless content.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.21481818181818177,0.2605799999999999,0.2605536451481727,17,0.0,0.11117721272727273,0,0,0.4545454545454545,0.048989610389610305,-0.027936363636363648,0.34323333333333333
576,Banquo,All’s well.,2,1,8,"Act 2, Scene 1",0.0,0.323,0.677,0.2732,pos,0.21481818181818177,0.23245999999999997,0.24063874999675322,18,0.07463824,0.11117721272727273,1,0,0.4545454545454545,0.021013419913419845,0.0936454545454545,0.2732
577,Banquo,I dreamt last night of the three Weïrd Sisters.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.19753636363636362,0.11827999999999998,0.16274111957338833,18,0.0,0.09469554272727271,0,0,0.4545454545454545,0.003731601731601697,0.12826363636363636,0.1366
578,Banquo,To you they have showed some truth.,2,1,8,"Act 2, Scene 1",0.0,0.723,0.277,0.3182,pos,0.14072727272727273,0.20926,0.3078542837122782,18,0.10125123999999999,0.059195541818181804,1,0,0.36363636363636365,-0.031415584415584424,0.07145454545454545,0.1971333333333333
585,Banquo,At your kind’st leisure.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.15899090909090907,0.15462,0.2758839756129374,19,0.0,0.07962341909090907,0,0,0.36363636363636365,-0.004990043290043322,0.06732727272727274,0.0
588,Banquo,So I lose none,2,1,8,"Act 2, Scene 1",0.498,0.502,0.0,-0.4549,neg,0.053827272727272724,0.23098000000000002,0.3323934746651923,20,-0.20693401000000003,0.01878654454545453,0,1,0.18181818181818182,-0.09634891774891777,-0.13784545454545452,-0.4549
